,Mode,GeneA,GeneB,Score
532,max,842700,2768934,
533,max,833880,38389,
534,max,833881,38388,
535,max,836616,38385,
536,max,828552,38386,
537,max,825030,38381,
538,max,831020,37316,
539,max,831021,34189,
540,max,831024,34183,
541,max,831025,34182,
542,max,831027,33677,
543,max,841765,34187,
544,max,841761,34186,
545,max,835875,34184,
546,max,835872,35279,
547,max,835871,35270,
548,max,820385,35271,
549,max,827173,35277,
550,max,830029,33853,
551,max,832763,30977,
552,max,5007942,30975,
553,max,839517,30972,
554,max,829404,30971,
555,max,829401,33501,
556,max,829400,39386,
557,max,839045,39387,
558,max,827710,39385,
559,max,827714,39382,
560,max,2745723,39381,
561,max,2745726,32589,
562,max,2745725,32588,
563,max,818036,32581,
564,max,818037,32582,
565,max,818034,32585,
566,max,818030,32584,
567,max,818031,32586,
568,max,840148,39098,
569,max,840410,35293,
570,max,840141,35584,
571,max,840412,35585,
572,max,844308,35586,
573,max,844304,39038,
574,max,837252,39039,
575,max,830575,35583,
576,max,837257,39034,
577,max,837256,39035,
578,max,843828,39036,
579,max,825437,39037,
580,max,834056,35588,
581,max,834057,39031,
582,max,843823,39032,
583,max,843827,39033,
584,max,834503,32725,
585,max,826447,32724,
586,max,823657,32055,
587,max,823650,32726,
588,max,823651,32053,
589,max,823652,32051,
590,max,830615,32050,
591,max,830616,35298,
592,max,830612,32728,
593,max,826449,39093,
594,max,838421,42788,
595,max,838424,42789,
596,max,822380,42781,
597,max,3768663,42783,
598,max,822388,117294,
599,max,819252,42787,
600,max,825385,43831,
601,max,825382,43830,
602,max,832503,43785,
603,max,816962,43832,
604,max,819785,43783,
605,max,819784,43836,
606,max,819783,43839,
607,max,816965,43838,
608,max,831629,43789,
609,max,819079,43788,
610,max,819070,33238,
611,max,819075,45401,
612,max,819077,250735,
613,max,838305,43163,
614,max,842157,43162,
615,max,842154,43161,
616,max,838289,43160,
617,max,838284,43167,
618,max,838281,43166,
619,max,838280,43165,
620,max,829245,43164,
621,max,822524,43169,
622,max,829241,38547,
623,max,829240,246595,
624,max,831565,246596,
625,max,818457,38816,
626,max,822529,38543,
627,max,831560,38810,
628,max,839771,38813,
629,max,835011,38812,
630,max,835010,38819,
631,max,835015,43004,
632,max,835016,38549,
633,max,839481,38548,
634,max,827928,40743,
635,max,831422,36808,
636,max,827923,36809,
637,max,829652,40741,
638,max,821469,36778,
639,max,829651,36776,
640,max,829657,36774,
641,max,829654,36775,
642,max,816787,36804,
643,max,816784,36773,
644,max,816782,33726,
645,max,816780,33727,
646,max,837732,33096,
647,max,837733,40961,
648,max,837886,33090,
649,max,837888,33721,
650,max,832547,38600,
651,max,832542,38601,
652,max,832543,38602,
653,max,832540,38603,
654,max,839953,38604,
655,max,832549,38605,
656,max,817784,36118,
657,max,823287,251466,
658,max,836287,44207,
659,max,841786,36110,
660,max,841787,36111,
661,max,837084,44750,
662,max,837087,33541,
663,max,835233,41529,
664,max,824368,41528,
665,max,827435,41520,
666,max,817439,41524,
667,max,817437,39636,
668,max,817433,39637,
669,max,817432,39630,
670,max,820268,40929,
671,max,827541,40922,
672,max,826639,46234,
673,max,826635,40920,
674,max,826632,40921,
675,max,828297,40925,
676,max,828296,33252,
677,max,840316,3772007,
678,max,841407,42975,
679,max,831817,31764,
680,max,841958,31765,
681,max,841409,31766,
682,max,831810,42758,
683,max,831813,31760,
684,max,820841,31761,
685,max,820842,31762,
686,max,827575,31763,
687,max,823827,39552,
688,max,833552,39551,
689,max,833559,39550,
690,max,827574,39557,
691,max,815008,39554,
692,max,815558,33894,
693,max,815006,33896,
694,max,815007,33897,
695,max,816206,33890,
696,max,843142,37643,
697,max,844110,33893,
698,max,844112,42970,
699,max,844117,33898,
700,max,842811,37648,
701,max,842810,34044,
702,max,843368,34045,
703,max,834260,34514,
704,max,843366,34516,
705,max,843367,34519,
706,max,843497,44978,
707,max,835244,31497,
708,max,838365,50457,
709,max,835240,50456,
710,max,838363,31498,
711,max,832048,50454,
712,max,839549,50323,
713,max,839548,47251,
714,max,839547,318890,
715,max,839014,318893,
716,max,839545,317860,
717,max,832733,318098,
718,max,828905,318093,
719,max,825172,43314,
720,max,828907,43315,
721,max,828457,43316,
722,max,828900,31943,
723,max,828903,35647,
724,max,817152,35646,
725,max,828909,43312,
726,max,828908,31947,
727,max,830399,31948,
728,max,830395,31949,
729,max,817334,35649,
730,max,817845,35648,
731,max,817332,43318,
732,max,819865,43319,
733,max,824170,32268,
734,max,821411,32269,
735,max,824173,32918,
736,max,817338,32919,
737,max,821416,32260,
738,max,818069,32917,
739,max,826998,32262,
740,max,838946,32263,
741,max,838947,32910,
742,max,842361,32267,
743,max,842360,3355134,
744,max,830027,32343,
745,max,836637,33511,
746,max,831049,42412,
747,max,831042,36348,
748,max,831043,36346,
749,max,831046,36344,
750,max,827157,36340,
751,max,827154,42371,
752,max,827153,42370,
753,max,827159,42375,
754,max,827488,42379,
755,max,835813,38411,
756,max,835815,39829,
757,max,835816,39821,
758,max,827481,39820,
759,max,827480,39827,
760,max,827484,39826,
