,Mode,GeneA,GeneB,Score
745,max,173364,33511,
746,max,181733,42412,
747,max,173100,36348,
748,max,173104,36346,
749,max,183975,36344,
750,max,177618,36340,
751,max,177619,42371,
752,max,180398,42370,
753,max,180397,42375,
754,max,177611,42379,
755,max,177616,38411,
756,max,177617,39829,
757,max,180393,39821,
758,max,174137,39820,
759,max,176468,39827,
760,max,181043,39826,
761,max,183957,39824,
762,max,176464,33404,
763,max,173615,42199,
764,max,173611,42194,
765,max,172746,42197,
766,max,172744,42196,
767,max,172743,42192,
768,max,172741,53541,
769,max,173943,53546,
770,max,177057,53547,
771,max,177720,42995,
772,max,191230,42994,
773,max,172724,42996,
774,max,176059,42993,
775,max,173244,42999,
776,max,176052,42998,
777,max,176051,33399,
778,max,173574,37439,
779,max,171980,33397,
780,max,171981,37341,
781,max,173808,37434,
782,max,171985,37435,
783,max,178210,37344,
784,max,171987,33392,
785,max,171988,33391,
786,max,173777,37431,
787,max,173773,41310,
788,max,177703,41311,
789,max,182047,41316,
790,max,190302,41317,
791,max,181662,59176,
792,max,172358,41318,
793,max,173301,41319,
794,max,172355,40049,
795,max,175430,40048,
796,max,179326,40045,
797,max,173976,40047,
798,max,173973,40046,
799,max,176451,40040,
800,max,173979,40043,
801,max,176458,40042,
802,max,176189,42703,
803,max,190159,33313,
804,max,176438,40268,
805,max,176180,40599,
806,max,190780,40598,
807,max,176185,40593,
808,max,176187,40260,
809,max,190168,40263,
810,max,177406,40590,
811,max,182143,40265,
812,max,178230,40596,
813,max,176981,40595,
814,max,176231,40594,
815,max,176236,33973,
816,max,176987,33971,
817,max,176989,33977,
818,max,175501,33976,
819,max,176239,33974,
820,max,175503,33979,
821,max,175504,45961,
822,max,175505,45960,
823,max,173595,38017,
824,max,177989,38016,
825,max,179049,38013,
826,max,179045,38012,
827,max,173599,53433,
828,max,179516,31539,
829,max,178398,31538,
830,max,175297,31029,
831,max,178392,37235,
832,max,175299,31023,
833,max,178647,31022,
834,max,188683,31533,
835,max,3565011,31532,
836,max,174582,31535,
837,max,180674,31536,
838,max,175342,38352,
839,max,174218,326256,
840,max,180801,326254,
841,max,175611,326255,
842,max,175612,326251,
843,max,174745,326258,
844,max,174744,326259,
845,max,174747,35200,
846,max,174746,47065,
847,max,174743,59227,
848,max,179607,318794,
849,max,185632,35074,
850,max,179601,35076,
851,max,176526,35077,
852,max,176525,35070,
853,max,176523,35072,
854,max,179608,44100,
855,max,178801,35078,
856,max,176134,31630,
857,max,172847,34704,
858,max,179862,34706,
859,max,180949,34701,
860,max,174105,34700,
861,max,183545,34709,
862,max,186716,34708,
863,max,174874,50157,
864,max,179520,35252,
865,max,180947,35253,
866,max,179462,35254,
867,max,179461,35256,
868,max,189849,35257,
869,max,175764,35258,
870,max,175765,39053,
871,max,175985,39051,
872,max,182892,39056,
873,max,191761,39057,
874,max,189846,39055,
875,max,175982,32701,
876,max,175983,32700,
877,max,178732,32707,
878,max,173372,32705,
879,max,178734,318133,
880,max,173374,36241,
881,max,178738,43769,
882,max,188371,43768,
883,max,184389,43819,
884,max,171602,43765,
885,max,171601,43764,
886,max,182360,43767,
887,max,175966,43766,
888,max,177860,43812,
889,max,175964,43811,
890,max,177865,43762,
891,max,180497,4379844,
892,max,190976,46080,
893,max,175142,46085,
894,max,181944,49505,
895,max,266820,3346192,
896,max,174364,45525,
897,max,179417,43101,
898,max,178024,43103,
899,max,178026,43102,
900,max,174566,43105,
901,max,178020,43104,
902,max,174560,38831,
903,max,188577,38830,
904,max,183165,38838,
905,max,186404,36754,
906,max,178028,31695,
907,max,178029,36750,
908,max,179823,36753,
909,max,172515,36288,
910,max,177591,36289,
911,max,182635,36282,
912,max,172518,36280,
913,max,189157,36281,
914,max,183618,36285,
915,max,179356,45285,
916,max,174960,36130,
917,max,184495,36131,
918,max,174964,36133,
919,max,174966,36134,
920,max,184253,36135,
921,max,178927,36136,
922,max,184257,36138,
923,max,184258,36139,
924,max,177914,41055,
925,max,179824,41054,
926,max,177267,41057,
927,max,178494,41056,
928,max,179981,41503,
929,max,178150,41502,
930,max,177467,41052,
931,max,177461,41059,
932,max,180013,41058,
933,max,180010,44360,
934,max,177462,40900,
935,max,259646,40901,
936,max,177286,44483,
937,max,177280,44482,
938,max,259649,40904,
939,max,179358,39619,
940,max,174815,40908,
941,max,185036,39615,
942,max,172426,39617,
943,max,172424,39610,
944,max,172422,39611,
945,max,172423,39612,
946,max,177572,39613,
947,max,179413,33704,
948,max,181722,33705,
949,max,181721,33706,
950,max,181727,33707,
951,max,177908,37083,
952,max,177609,37082,
953,max,177601,33702,
954,max,177600,33703,
955,max,177602,33708,
956,max,177604,37089,
957,max,190999,34280,
958,max,181059,34281,
959,max,181058,34284,
960,max,177138,34286,
961,max,181050,34287,
962,max,181053,34289,
963,max,181055,39531,
964,max,181057,39530,
965,max,183946,39535,
966,max,183940,39537,
967,max,189448,39536,
968,max,183942,31702,
969,max,179321,31703,
970,max,188360,31700,
971,max,173601,31701,
972,max,185729,31706,
973,max,185726,31707,
974,max,176548,33885,
975,max,172737,33560,
976,max,185721,37662,
977,max,177734,37661,
978,max,177736,33563,
979,max,177046,33565,
980,max,177045,37888,
981,max,177732,37887,
982,max,191220,33569,
983,max,181613,37668,
984,max,181610,37882,
985,max,186392,37881,
986,max,191559,34068,
987,max,176117,34069,
988,max,185623,34064,
989,max,191797,34065,
990,max,175720,34067,
991,max,175721,34060,
992,max,173748,34061,
993,max,172647,40676,
994,max,171998,40677,
995,max,184715,40672,
996,max,171995,40673,
997,max,174225,39289,
998,max,173744,40671,
999,max,172648,39284,
1000,max,173747,40678,
1001,max,189642,40679,
1002,max,175084,50302,
1003,max,3565860,50300,
1004,max,191318,47905,
1005,max,190370,47906,
1006,max,175081,47272,
1007,max,178157,3772689,
1008,max,175428,38347,
1009,max,187889,44543,
1010,max,175423,42676,
1011,max,172342,38223,
1012,max,175421,38221,
1013,max,191174,38228,
1014,max,172346,38229,
1015,max,191170,43373,
1016,max,176422,43375,
1017,max,176421,35621,
1018,max,173907,35620,
1019,max,176424,43378,
1020,max,172287,35622,
1021,max,188816,35627,
1022,max,185826,32934,
1023,max,185827,32935,
1024,max,173591,32936,
1025,max,181230,32937,
1026,max,176510,32930,
1027,max,190193,31374,
1028,max,181234,32932,
1029,max,187916,32938,
1030,max,172236,45021,
1031,max,172234,39008,
1032,max,172233,8673992,
1033,max,187441,31371,
1034,max,178357,43594,
1035,max,176435,43595,
1036,max,187449,43592,
1037,max,175519,39656,
1038,max,172238,43590,
1039,max,182393,43591,
1040,max,176848,3771836,
1041,max,172264,39659,
1042,max,176439,42428,
1043,max,176083,42358,
1044,max,176084,42357,
1045,max,179739,42424,
1046,max,176087,42426,
1047,max,176736,42353,
1048,max,176089,42352,
1049,max,176734,42423,
1050,max,179073,42350,
1051,max,176733,31628,
1052,max,176957,39840,
1053,max,176954,39843,
1054,max,176955,39842,
1055,max,176952,39845,
1056,max,174800,39844,
1057,max,179256,39847,
1058,max,179709,39846,
1059,max,178381,39849,
1060,max,172561,35100,
1061,max,175284,31156,
1062,max,179703,31626,
1063,max,178386,31152,
1064,max,191813,35106,
1065,max,174778,35107,
1066,max,174779,37414,
1067,max,178259,37415,
1068,max,175355,37416,
1069,max,175604,37417,
1070,max,174770,37410,
1071,max,174771,37411,
1072,max,179388,37412,
1073,max,179389,37413,
1074,max,178257,37418,
1075,max,178107,37419,
1076,max,179672,37599,
1077,max,179673,33749,
1078,max,179670,41339,
1079,max,179671,45368,
1080,max,179676,41994,
1081,max,175196,41995,
1082,max,175195,41996,
1083,max,179678,41997,
1084,max,179679,31315,
1085,max,173065,41991,
1086,max,178074,45360,
1087,max,178814,40069,
1088,max,183280,44548,
1089,max,173231,44018,
1090,max,180957,44544,
1091,max,180955,40062,
1092,max,174487,44014,
1093,max,174484,40060,
1094,max,179817,44540,
1095,max,187679,44013,
1096,max,174173,44010,
1097,max,174176,40064,
1098,max,174174,37591,
1099,max,246008,33742,
1100,max,182888,41194,
1101,max,179498,41195,
1102,max,175778,246386,
1103,max,175993,41192,
1104,max,175776,41193,
1105,max,175991,41199,
1106,max,179495,39164,
1107,max,179492,37596,
1108,max,179493,33918,
1109,max,175770,33911,
1110,max,184390,33910,
1111,max,171678,33914,
1112,max,171679,33917,
1113,max,178050,33916,
1114,max,178724,38033,
1115,max,173340,38032,
1116,max,172597,38037,
1117,max,175975,38034,
1118,max,175977,326135,
1119,max,175976,31310,
1120,max,180485,37912,
1121,max,175970,47594,
1122,max,175973,326273,
1123,max,189840,40247,
1124,max,177855,40242,
1125,max,190961,40241,
1126,max,173105,40240,
1127,max,266830,41491,
1128,max,174398,40249,
1129,max,174399,38044,
1130,max,180718,34495,
1131,max,174395,34494,
1132,max,174392,34497,
1133,max,174393,34490,
1134,max,178033,34493,
1135,max,174551,59240,
1136,max,186478,59246,
1137,max,174554,31517,
1138,max,174555,31516,
1139,max,174557,31515,
1140,max,174006,31042,
1141,max,174000,35016,
1142,max,172501,31044,
1143,max,174955,31511,
1144,max,182629,31046,
1145,max,172502,31049,
1146,max,172505,31048,
1147,max,174951,31519,
1148,max,188722,31518,
1149,max,174953,32893,
1150,max,182623,32892,
1151,max,180133,32549,
1152,max,174958,32896,
1153,max,174959,32894,
1154,max,190486,32545,
1155,max,181848,32544,
1156,max,177610,32898,
1157,max,177929,32541,
1158,max,173293,32540,
1159,max,177923,32543,
1160,max,173296,32542,
1161,max,177926,34722,
1162,max,177458,34721,
1163,max,183755,34720,
1164,max,189703,34727,
1165,max,183022,34726,
1166,max,189707,34728,
1167,max,177454,39071,
1168,max,177455,39074,
1169,max,180224,39075,
1170,max,180221,39076,
1171,max,180228,39077,
1172,max,173124,39078,
1173,max,173125,39079,
1174,max,174822,35817,
1175,max,174823,50170,
1176,max,188034,32769,
1177,max,174825,32768,
1178,max,174826,32761,
1179,max,172435,32760,
1180,max,172434,32763,
1181,max,189522,32090,
1182,max,172431,32094,
1183,max,172433,43749,
1184,max,3565590,43290,
1185,max,177636,43293,
1186,max,177637,43292,
1187,max,181289,43747,
1188,max,177632,43745,
1189,max,178450,46719,
1190,max,181284,49070,
1191,max,181280,49077,
1192,max,181990,3771890,
1193,max,181994,43126,
1194,max,190741,43125,
1195,max,181121,43122,
1196,max,181999,43120,
1197,max,174421,43128,
1198,max,181267,3771728,
1199,max,181265,38859,
1200,max,181260,38583,
1201,max,181261,38582,
1202,max,172591,246552,
1203,max,174687,38852,
1204,max,177146,38587,
1205,max,181268,36733,
1206,max,182401,36730,
1207,max,175118,36731,
1208,max,171858,36736,
1209,max,178458,41296,
1210,max,171856,41295,
1211,max,175449,41294,
1212,max,173932,41291,
1213,max,189459,41298,
1214,max,171853,48387,
1215,max,172728,39988,
1216,max,173632,39989,
1217,max,173637,39985,
1218,max,192056,39986,
1219,max,185757,39987,
1220,max,172726,39981,
1221,max,177701,39982,
1222,max,181669,42656,
1223,max,177704,42657,
1224,max,188432,42653,
1225,max,177706,42650,
1226,max,175112,42651,
1227,max,181190,42658,
1228,max,181191,42659,
1229,max,181661,41073,
1230,max,181666,41072,
1231,max,181195,41071,
1232,max,181664,41079,
1233,max,176649,41078,
1234,max,175441,35997,
1235,max,173754,35995,
1236,max,186872,39679,
1237,max,185634,45655,
1238,max,173750,39672,
1239,max,187515,39676,
1240,max,173758,39677,
