,Mode,GeneA,GeneB,Score
930,max,177467,839523,
931,max,177461,817139,
932,max,180013,839527,
933,max,180010,828927,
934,max,177462,825194,
935,max,259646,825196,
936,max,177286,825191,
937,max,177280,825190,
938,max,259649,817897,
939,max,179358,842697,
940,max,174815,842696,
941,max,185036,817860,
942,max,172426,817684,
943,max,172424,819840,
944,max,172422,817683,
945,max,172423,842344,
946,max,177572,832613,
947,max,179413,838927,
948,max,181722,832717,
949,max,181721,832713,
950,max,181727,832710,
951,max,177908,832718,
952,max,177609,836653,
953,max,177601,836651,
954,max,177600,836656,
955,max,177602,836873,
956,max,177604,836871,
957,max,190999,836658,
958,max,181059,836878,
959,max,181058,844150,
960,max,177138,832618,
961,max,181050,816624,
962,max,181053,818467,
963,max,181055,816626,
964,max,181057,816621,
965,max,183946,816623,
966,max,183940,816622,
967,max,189448,816546,
968,max,183942,821473,
969,max,179321,821470,
970,max,188360,821471,
971,max,173601,824114,
972,max,185729,824115,
973,max,185726,827135,
974,max,176548,841720,
975,max,172737,835839,
976,max,185721,835835,
977,max,177734,829443,
978,max,177736,844771,
979,max,177046,829441,
980,max,177045,829440,
981,max,177732,844775,
982,max,191220,823834,
983,max,181613,823831,
984,max,181610,821697,
985,max,186392,821694,
986,max,191559,818163,
987,max,176117,820128,
988,max,185623,820126,
989,max,191797,820122,
990,max,175720,820120,
991,max,175721,818070,
992,max,173748,818077,
993,max,172647,840102,
994,max,171998,840452,
995,max,184715,840107,
996,max,171995,840454,
997,max,174225,840105,
998,max,173744,844340,
999,max,172648,837299,
1000,max,173747,844344,
1001,max,189642,844347,
1002,max,175084,830827,
1003,max,3565860,844348,
1004,max,191318,830825,
1005,max,190370,830824,
1006,max,175081,837291,
1007,max,178157,826263,
1008,max,175428,824803,
1009,max,187889,824804,
1010,max,175423,824807,
1011,max,172342,824808,
1012,max,175421,828311,
1013,max,191174,828313,
1014,max,172346,828314,
1015,max,191170,828316,
1016,max,176422,828318,
1017,max,176421,828319,
1018,max,173907,829094,
1019,max,176424,826409,
1020,max,172287,831147,
1021,max,188816,826407,
1022,max,185826,826404,
1023,max,185827,826405,
1024,max,173591,819211,
1025,max,181230,841857,
1026,max,176510,841854,
1027,max,190193,831993,
1028,max,181234,841852,
1029,max,187916,841853,
1030,max,172236,831998,
1031,max,172234,831999,
1032,max,172233,829944,
1033,max,187441,822557,
1034,max,178357,815962,
1035,max,176435,829941,
1036,max,187449,815211,
1037,max,175519,831668,
1038,max,172238,831660,
1039,max,182393,829564,
1040,max,176848,831666,
1041,max,172264,834017,
1042,max,176439,834014,
1043,max,176083,829949,
1044,max,176084,831521,
1045,max,179739,831522,
1046,max,176087,831524,
1047,max,176736,833743,
1048,max,176089,829208,
1049,max,176734,833747,
1050,max,179073,833746,
1051,max,176733,829201,
1052,max,176957,829205,
1053,max,176954,839732,
1054,max,176955,839733,
1055,max,176952,838028,
1056,max,174800,838024,
1057,max,179256,831293,
1058,max,179709,831290,
1059,max,178381,816434,
1060,max,172561,831295,
1061,max,175284,831294,
1062,max,179703,819153,
1063,max,178386,818583,
1064,max,191813,818580,
1065,max,174778,818581,
1066,max,174779,818588,
1067,max,178259,818589,
1068,max,175355,839195,
1069,max,175604,839197,
1070,max,174770,825036,
1071,max,174771,834902,
1072,max,179388,825032,
1073,max,179389,828553,
1074,max,178257,834906,
1075,max,178107,834907,
1076,max,179672,821279,
1077,max,179673,828558,
1078,max,179670,825039,
1079,max,179671,837848,
1080,max,179676,837840,
1081,max,175196,837843,
1082,max,175195,837846,
1083,max,179678,839999,
1084,max,179679,821865,
1085,max,173065,839991,
1086,max,178074,832500,
1087,max,178814,821860,
1088,max,183280,821862,
1089,max,173231,819987,
1090,max,180957,819986,
1091,max,180955,824637,
1092,max,174487,824636,
1093,max,174484,824632,
1094,max,179817,842207,
1095,max,187679,824329,
1096,max,174173,828126,
1097,max,174176,817470,
1098,max,174174,828120,
1099,max,246008,824323,
1100,max,182888,824326,
1101,max,179498,828241,
1102,max,175778,818436,
1103,max,175993,841198,
1104,max,175776,841627,
1105,max,175991,841623,
1106,max,179495,835997,
1107,max,179492,835990,
1108,max,179493,835991,
1109,max,175770,835993,
1110,max,184390,836463,
1111,max,171678,836465,
1112,max,171679,836466,
1113,max,178050,837591,
1114,max,178724,837594,
1115,max,173340,841996,
1116,max,172597,841993,
1117,max,175975,831856,
1118,max,175977,841999,
1119,max,175976,827677,
1120,max,180485,820806,
1121,max,175970,841440,
1122,max,175973,841442,
1123,max,189840,820809,
1124,max,177855,841447,
1125,max,190961,841446,
1126,max,173105,826671,
1127,max,266830,826676,
1128,max,174398,814978,
1129,max,174399,837335,
1130,max,180718,830452,
1131,max,174395,830450,
1132,max,174392,830451,
1133,max,174393,837339,
1134,max,178033,843106,
1135,max,174551,823571,
1136,max,186478,844158,
1137,max,174554,834730,
1138,max,174555,834738,
1139,max,174557,834229,
1140,max,174006,830025,
1141,max,174000,830024,
1142,max,172501,825207,
1143,max,174955,825201,
1144,max,182629,834224,
1145,max,172502,834227,
1146,max,172505,819407,
1147,max,174951,819400,
1148,max,188722,819401,
1149,max,174953,819403,
1150,max,182623,819408,
1151,max,180133,819409,
1152,max,174958,828492,
1153,max,174959,817114,
1154,max,190486,817111,
1155,max,181848,828498,
1156,max,177610,828942,
1157,max,177929,828945,
1158,max,173293,838906,
1159,max,177923,817806,
1160,max,173296,838904,
1161,max,177926,835174,
1162,max,177458,838907,
1163,max,183755,842414,
1164,max,189703,842411,
1165,max,183022,832771,
1166,max,189707,832770,
1167,max,177454,832773,
1168,max,177455,832772,
1169,max,180224,839506,
1170,max,180221,839505,
1171,max,180228,833828,
1172,max,173124,833829,
1173,max,173125,836675,
1174,max,174822,836671,
1175,max,174823,833821,
1176,max,188034,825026,
1177,max,174825,816609,
1178,max,174826,818448,
1179,max,172435,818447,
1180,max,172434,831087,
1181,max,189522,828542,
1182,max,172431,816603,
1183,max,172433,821455,
1184,max,3565590,821456,
1185,max,177636,821325,
1186,max,177637,824131,
1187,max,181289,821320,
1188,max,177632,821453,
1189,max,178450,820499,
1190,max,181284,820325,
1191,max,181280,820327,
1192,max,181990,820326,
1193,max,181994,827441,
1194,max,190741,827116,
1195,max,181121,827442,
1196,max,181999,832195,
1197,max,174421,839503,
1198,max,181267,832196,
1199,max,181265,825473,
1200,max,181260,834094,
1201,max,181261,838467,
1202,max,172591,820140,
1203,max,174687,820142,
1204,max,177146,820144,
1205,max,181268,820146,
1206,max,182401,837104,
1207,max,175118,838462,
1208,max,171858,824790,
1209,max,178458,824793,
1210,max,171856,824796,
1211,max,175449,824799,
1212,max,173932,841298,
1213,max,189459,830592,
1214,max,171853,840472,
1215,max,172728,840471,
1216,max,173632,840476,
1217,max,173637,830598,
1218,max,192056,823369,
1219,max,185757,826799,
1220,max,172726,830841,
1221,max,177701,830840,
1222,max,181669,830843,
1223,max,177704,826796,
1224,max,188432,830846,
1225,max,177706,836856,
1226,max,175112,824862,
1227,max,181190,835546,
1228,max,181191,828378,
1229,max,181661,828371,
1230,max,181666,828377,
1231,max,181195,826427,
1232,max,181664,836673,
1233,max,176649,841870,
1234,max,175441,841872,
1235,max,173754,841873,
1236,max,186872,841878,
