,Mode,GeneA,GeneB,Score
873,max,191761,234353,
874,max,189846,66413,
875,max,175982,50873,
876,max,175983,228913,
877,max,178732,67785,
878,max,173372,12858,
879,max,178734,12589,
880,max,173374,67781,
881,max,178738,17999,
882,max,188371,109880,
883,max,184389,216860,
884,max,171602,107271,
885,max,171601,67788,
886,max,182360,668361,
887,max,175966,76199,
888,max,177860,212168,
889,max,175964,109905,
890,max,177865,106894,
891,max,180497,56739,
892,max,190976,268980,
893,max,175142,16998,
894,max,181944,229534,
895,max,266820,170676,
896,max,174364,13206,
897,max,179417,228003,
898,max,178024,22658,
899,max,178026,13205,
900,max,174566,228005,
901,max,178020,228869,
902,max,174560,22388,
903,max,188577,106039,
904,max,183165,229841,
905,max,186404,101739,
906,max,178028,232934,
907,max,178029,260423,
908,max,179823,72475,
909,max,172515,26549,
910,max,177591,228866,
911,max,182635,22385,
912,max,172518,12455,
913,max,189157,16590,
914,max,183618,19166,
915,max,179356,19167,
916,max,174960,93759,
917,max,184495,12450,
918,max,174964,16591,
919,max,174966,27015,
920,max,184253,11352,
921,max,178927,11350,
922,max,184257,13982,
923,max,184258,13983,
924,max,177914,73674,
925,max,179824,22259,
926,max,177267,631229,
927,max,178494,110147,
928,max,179981,218952,
929,max,178150,14679,
930,max,177467,217995,
931,max,177461,50501,
932,max,180013,73679,
933,max,180010,80707,
934,max,177462,22030,
935,max,259646,22031,
936,max,177286,74026,
937,max,177280,60321,
938,max,259649,22034,
939,max,179358,19349,
940,max,174815,22036,
941,max,185036,19344,
942,max,172426,19345,
943,max,172424,19346,
944,max,172422,19340,
945,max,172423,19341,
946,max,177572,16646,
947,max,179413,16647,
948,max,181722,21665,
949,max,181721,79459,
950,max,181727,69697,
951,max,177908,170935,
952,max,177609,72508,
953,max,177601,12737,
954,max,177600,97122,
955,max,177602,12235,
956,max,177604,19290,
957,max,190999,75565,
958,max,181059,69504,
959,max,181058,326619,
960,max,177138,67088,
961,max,181050,19298,
962,max,181053,19299,
963,max,181055,52906,
964,max,181057,19762,
965,max,183946,19763,
966,max,183940,16001,
967,max,189448,19766,
968,max,183942,73247,
969,max,179321,16004,
970,max,188360,56449,
971,max,173601,56790,
972,max,185729,56445,
973,max,185726,110789,
974,max,176548,56792,
975,max,172737,56847,
976,max,185721,17354,
977,max,177734,17356,
978,max,177736,57247,
979,max,177046,192196,
980,max,177045,74111,
981,max,177732,22590,
982,max,191220,12020,
983,max,181613,12021,
984,max,181610,231051,
985,max,186392,12023,
986,max,191559,22724,
987,max,176117,208144,
988,max,185623,208146,
989,max,191797,12028,
990,max,175720,12029,
991,max,175721,22722,
992,max,173748,13510,
993,max,172647,216869,
994,max,171998,259277,
995,max,184715,23921,
996,max,171995,67784,
997,max,174225,100039376,
998,max,173744,12330,
999,max,172648,384309,
1000,max,173747,259279,
1001,max,189642,23928,
1002,max,175084,108071,
1003,max,3565860,140629,
1004,max,191318,100039214,
1005,max,190370,98053,
1006,max,175081,67151,
1007,max,178157,433283,
1008,max,175428,75646,
1009,max,187889,20869,
1010,max,175423,20867,
1011,max,172342,101994,
1012,max,175421,64009,
1013,max,191174,11796,
1014,max,172346,16822,
1015,max,191170,20850,
1016,max,176422,16825,
1017,max,176421,16826,
1018,max,173907,16351,
1019,max,176424,211323,
1020,max,172287,12764,
1021,max,188816,233977,
1022,max,185826,102414,
1023,max,185827,14623,
1024,max,173591,74201,
1025,max,181230,74203,
1026,max,176510,11648,
1027,max,190193,18715,
1028,max,181234,235339,
1029,max,187916,244418,
1030,max,172236,12585,
1031,max,172234,230082,
