,Mode,GeneA,GeneB,Score
690,max,827574,266853,
691,max,815008,174371,
692,max,815558,180771,
693,max,815006,178924,
694,max,815007,179476,
695,max,816206,175541,
696,max,843142,174576,
697,max,844110,174575,
698,max,844112,183176,
699,max,844117,174571,
700,max,842811,175444,
701,max,842810,185693,
702,max,843368,179881,
703,max,834260,174578,
704,max,843366,182601,
705,max,843367,177141,
706,max,843497,183602,
707,max,835244,172562,
708,max,838365,189167,
709,max,835240,177583,
710,max,838363,177580,
711,max,832048,183243,
712,max,839549,181102,
713,max,839548,184463,
714,max,839547,179254,
715,max,839014,174979,
716,max,839545,188703,
717,max,832733,174976,
718,max,828905,174974,
719,max,825172,180552,
720,max,828907,184261,
721,max,828457,180555,
722,max,828900,177906,
723,max,828903,177904,
724,max,817152,176220,
725,max,828909,187076,
726,max,828908,187070,
727,max,830399,177476,
728,max,830395,177473,
729,max,817334,181556,
730,max,817845,172691,
731,max,817332,172693,
732,max,819865,177295,
733,max,824170,172695,
734,max,821411,172694,
735,max,824173,172699,
736,max,817338,172698,
737,max,821416,189381,
738,max,818069,174802,
739,max,826998,176709,
740,max,838946,188370,
741,max,838947,174801,
742,max,842361,259671,
743,max,842360,189017,
744,max,830027,185249,
745,max,836637,173364,
746,max,831049,181733,
747,max,831042,173100,
748,max,831043,173104,
749,max,831046,183975,
750,max,827157,177618,
751,max,827154,177619,
752,max,827153,180398,
753,max,827159,180397,
754,max,827488,177611,
755,max,835813,177616,
756,max,835815,177617,
757,max,835816,180393,
758,max,827481,174137,
759,max,827480,176468,
760,max,827484,181043,
761,max,823812,183957,
762,max,844757,176464,
763,max,844754,173615,
764,max,823811,173611,
765,max,823817,172746,
766,max,844750,172744,
767,max,819959,172743,
768,max,821674,172741,
769,max,821675,173943,
770,max,824280,177057,
771,max,824281,177720,
772,max,821670,191230,
773,max,3770304,172724,
774,max,821673,176059,
775,max,829463,173244,
776,max,829462,176052,
777,max,820107,176051,
778,max,820102,173574,
779,max,816486,171980,
780,max,831202,171981,
781,max,818011,173808,
782,max,837344,171985,
783,max,840435,178210,
784,max,828868,171987,
785,max,825119,171988,
786,max,830804,173777,
787,max,830807,173773,
788,max,844324,177703,
789,max,830557,182047,
790,max,830800,190302,
791,max,844320,181662,
792,max,840123,172358,
793,max,830558,173301,
794,max,834078,172355,
795,max,825414,175430,
796,max,825415,179326,
797,max,834073,173976,
798,max,834077,173973,
799,max,826468,176451,
800,max,826469,173979,
801,max,819277,176458,
802,max,819273,176189,
803,max,819272,190159,
804,max,832890,176438,
805,max,829882,176180,
806,max,829880,190780,
807,max,818905,176185,
808,max,818903,176187,
809,max,818908,190168,
810,max,831607,177406,
811,max,816944,182143,
812,max,831609,178230,
813,max,816940,176981,
814,max,816943,176231,
815,max,843808,176236,
816,max,835657,176987,
817,max,842178,176989,
818,max,842174,175501,
819,max,842177,176239,
820,max,835658,175503,
821,max,831547,175504,
822,max,831546,175505,
823,max,831545,173595,
824,max,831542,177989,
825,max,835382,179049,
826,max,835386,179045,
827,max,839716,173599,
828,max,839717,179516,
829,max,839714,178398,
830,max,822505,175297,
831,max,839719,178392,
832,max,822503,175299,
833,max,817606,178647,
834,max,833768,188683,
835,max,834381,3565011,
836,max,834387,174582,
837,max,833763,180674,
838,max,834389,175342,
839,max,835032,174218,
840,max,838007,180801,
841,max,835035,175611,
842,max,838002,175612,
843,max,817351,174745,
844,max,818654,174744,
845,max,816413,174747,
846,max,818650,174746,
847,max,827904,174743,
848,max,827905,179607,
849,max,832245,185632,
850,max,827908,179601,
851,max,817609,176526,
852,max,832246,176525,
853,max,832386,176523,
854,max,832387,179608,
855,max,829678,178801,
856,max,829679,176134,
857,max,829676,172847,
858,max,834925,179862,
859,max,834922,180949,
860,max,834920,174105,
861,max,821083,183545,
862,max,821082,186716,
863,max,821081,174874,
864,max,821084,179520,
865,max,818577,180947,
866,max,837719,179462,
867,max,837869,179461,
868,max,837867,189849,
869,max,837863,175764,
870,max,837860,175765,
871,max,821881,175985,
872,max,821880,182892,
873,max,818571,191761,
874,max,821885,189846,
875,max,832569,175982,
876,max,816363,175983,
877,max,821569,178732,
878,max,824349,173372,
879,max,824347,178734,
880,max,824345,173374,
881,max,824341,178738,
882,max,824340,188371,
883,max,817458,184389,
884,max,817451,171602,
885,max,828106,171601,
886,max,817456,182360,
887,max,821612,175966,
888,max,836408,177860,
889,max,820747,175964,
890,max,840339,177865,
891,max,840331,180497,
892,max,840333,190976,
893,max,831836,175142,
894,max,820960,181944,
895,max,831832,266820,
896,max,831830,174364,
897,max,827247,179417,
898,max,819674,178024,
899,max,815152,178026,
900,max,841427,174566,
901,max,841425,178020,
902,max,820212,174560,
903,max,841420,188577,
904,max,820827,183165,
905,max,820825,186404,
906,max,2745885,178028,
907,max,833570,178029,
908,max,3769707,179823,
909,max,819923,172515,
910,max,817945,177591,
911,max,819424,182635,
912,max,839920,172518,
913,max,844179,189157,
914,max,844173,183618,
915,max,844177,179356,
916,max,844174,174960,
917,max,843346,184495,
918,max,839929,174964,
919,max,829590,174966,
920,max,834719,184253,
921,max,834718,178927,
922,max,834712,184257,
923,max,830008,184258,
924,max,830001,177914,
925,max,830000,179824,
926,max,839529,177267,
927,max,817130,178494,
928,max,817134,179981,
929,max,839521,178150,
930,max,839523,177467,
931,max,817139,177461,
932,max,839527,180013,
933,max,828927,180010,
934,max,825194,177462,
935,max,825196,259646,
936,max,825191,177286,
937,max,825190,177280,
938,max,817897,259649,
939,max,842697,179358,
940,max,842696,174815,
941,max,817860,185036,
942,max,817684,172426,
943,max,819840,172424,
944,max,817683,172422,
945,max,842344,172423,
946,max,832613,177572,
947,max,838927,179413,
948,max,832717,181722,
949,max,832713,181721,
950,max,832710,181727,
951,max,832718,177908,
952,max,836653,177609,
953,max,836651,177601,
954,max,836656,177600,
955,max,836873,177602,
956,max,836871,177604,
957,max,836658,190999,
958,max,836878,181059,
959,max,844150,181058,
960,max,832618,177138,
961,max,816624,181050,
962,max,818467,181053,
963,max,816626,181055,
964,max,816621,181057,
965,max,816623,183946,
966,max,816622,183940,
967,max,816546,189448,
968,max,821473,183942,
969,max,821470,179321,
970,max,821471,188360,
971,max,824114,173601,
972,max,824115,185729,
973,max,827135,185726,
974,max,841720,176548,
975,max,835839,172737,
976,max,835835,185721,
977,max,829443,177734,
978,max,844771,177736,
979,max,829441,177046,
980,max,829440,177045,
981,max,844775,177732,
982,max,823834,191220,
983,max,823831,181613,
984,max,821697,181610,
985,max,821694,186392,
986,max,818163,191559,
987,max,820128,176117,
988,max,820126,185623,
989,max,820122,191797,
990,max,820120,175720,
991,max,818070,175721,
992,max,818077,173748,
993,max,840102,172647,
994,max,840452,171998,
995,max,840107,184715,
996,max,840454,171995,
997,max,840105,174225,
998,max,844340,173744,
999,max,837299,172648,
1000,max,844344,173747,
1001,max,844347,189642,
1002,max,830827,175084,
1003,max,844348,3565860,
1004,max,830825,191318,
1005,max,830824,190370,
1006,max,837291,175081,
1007,max,826263,178157,
1008,max,824803,175428,
1009,max,824804,187889,
1010,max,824807,175423,
1011,max,824808,172342,
1012,max,828311,175421,
1013,max,828313,191174,
1014,max,828314,172346,
1015,max,828316,191170,
1016,max,828318,176422,
1017,max,828319,176421,
1018,max,829094,173907,
1019,max,826409,176424,
1020,max,831147,172287,
1021,max,826407,188816,
1022,max,826404,185826,
1023,max,826405,185827,
1024,max,819211,173591,
1025,max,841857,181230,
1026,max,841854,176510,
1027,max,831993,190193,
1028,max,841852,181234,
1029,max,841853,187916,
1030,max,831998,172236,
1031,max,831999,172234,
1032,max,829944,172233,
1033,max,822557,187441,
1034,max,815962,178357,
1035,max,829941,176435,
1036,max,815211,187449,
1037,max,831668,175519,
1038,max,831660,172238,
1039,max,829564,182393,
1040,max,831666,176848,
1041,max,834017,172264,
1042,max,834014,176439,
1043,max,829949,176083,
1044,max,831521,176084,
1045,max,831522,179739,
1046,max,831524,176087,
1047,max,833743,176736,
1048,max,829208,176089,
